Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,League,Season,Result,home_xg,away_xg,elo_home_before,elo_away_before,elo_home_rating,elo_away_rating,elo_diff,home_avg_GF,away_avg_GF,diff_avg_GF,home_avg_GA,away_avg_GA,diff_avg_GA,home_avg_Shots,away_avg_Shots,diff_avg_Shots,home_avg_ShotsAgainst,away_avg_ShotsAgainst,diff_avg_ShotsAgainst,home_avg_SoT,away_avg_SoT,diff_avg_SoT,home_avg_SoTAgainst,away_avg_SoTAgainst,diff_avg_SoTAgainst,home_avg_Corners,away_avg_Corners,diff_avg_Corners,home_avg_CornersAgainst,away_avg_CornersAgainst,diff_avg_CornersAgainst,home_avg_Fouls,away_avg_Fouls,diff_avg_Fouls,home_avg_FoulsAgainst,away_avg_FoulsAgainst,diff_avg_FoulsAgainst,home_avg_xG,away_avg_xG,diff_avg_xG,home_avg_xGA,away_avg_xGA,diff_avg_xGA,home_avg_xG_overperf,away_avg_xG_overperf,diff_avg_xG_overperf,home_Form,away_Form,diff_Form,odds_prob_H,odds_prob_D,odds_prob_A,norm_prob_H,norm_prob_D,norm_prob_A,odds_spread,h2h_home_wins,h2h_draws,h2h_total_goals_avg
2016-02-02,Crystal Palace,Bournemouth,1.0,2.0,A,1.0,1.0,D,14.0,8.0,3.0,4.0,11.0,15.0,5.0,3.0,3.0,4.0,0.0,0.0,2.45,3.3,3.2,Premier League,1516,0,,,1527.4611412280228,1453.2365818848684,1462.4611412280228,1453.2365818848684,74.2245593431544,1.368451643748801,0.7766817446661026,0.5917698990826984,1.392097941118832,0.7935618488354307,0.5985360922834012,11.85968553363544,12.917344032209012,-1.0576584985735735,12.048040724133331,12.730415376765077,-0.6823746526317436,4.331098419766796,3.926587829475234,0.4045105902915624,4.525494284170536,4.214570828307939,0.3109234558625973,5.899307220101275,3.952426922687356,1.946880297413919,6.19411135216937,6.74022546599767,-0.5461141138283008,10.335692748675784,8.745525956434692,1.5901667922410905,13.988009770539476,8.58116797579668,5.406841794742798,1.0301435875947866,1.1963131651639567,-0.16616957756917,1.1959136482670496,1.639187303539013,-0.4432736552719634,0.3383080561540143,-0.4196314204978542,0.7579394766518686,1.3684397447308203,1.5735718669298937,-0.2051321221990731,0.4081632653061224,0.303030303030303,0.3125,0.39871625448367,0.2960166131772702,0.3052671323390598,0.0934491221446101,0.0,1.0,0.0
2016-02-02,Man United,Stoke,3.0,0.0,H,2.0,0.0,H,15.0,10.0,5.0,0.0,13.0,13.0,2.0,5.0,2.0,1.0,0.0,0.0,1.7,3.75,5.75,Premier League,1516,2,,,1601.196071553597,1505.982772161875,1536.196071553597,1505.982772161875,95.21329939172232,0.575189727607308,1.010433737799969,-0.435244010192661,0.8241983679062,1.9798510966434784,-1.1556527287372784,14.007015737210228,8.016750480837919,5.990265256372309,7.917070961570351,17.099924511863016,-9.182853550292664,2.3301839633489965,3.219027401508119,-0.8888434381591224,3.0753162832176906,5.354084721758953,-2.2787684385412628,5.8776738715024495,4.821333992092173,1.0563398794102763,2.2128945978062915,7.527442750009028,-5.314548152202736,10.632277295384124,11.902492785682089,-1.270215490297966,9.526597146500231,7.472444445925255,2.054152700574978,1.1890468930822211,1.109685011644346,0.0793618814378753,0.7951754773569101,1.618827633383646,-0.8236521560267359,-0.613857165474913,-0.0992512738443769,-0.514605891630536,0.975293051717274,0.8170071084525276,0.1582859432647464,0.5882352941176471,0.2666666666666666,0.1739130434782608,0.5717600265164071,0.2591978786874379,0.1690420947961551,0.402717931720252,0.0,0.0,2.0
2016-02-02,Arsenal,Southampton,0.0,0.0,D,0.0,0.0,D,21.0,14.0,11.0,3.0,11.0,19.0,13.0,3.0,2.0,1.0,0.0,0.0,1.75,3.75,5.25,Premier League,1516,1,3.38487,0.93405,1645.787350833058,1540.615185402247,1580.787350833058,1540.615185402247,105.17216543081054,1.5729382527973004,0.6191520958381185,0.953786156959182,0.6030060426922698,1.373814419851841,-0.7708083771595712,12.102761580297448,11.975948155259449,0.1268134250379997,13.772850982928494,11.615783004233316,2.157067978695178,4.32323204529973,4.271156213460055,0.0520758318396747,5.077666893969658,4.101213457703325,0.9764534362663336,5.67848057147944,5.8407221209947,-0.1622415495152598,4.832328802807029,5.122980479918584,-0.2906516771115548,8.420201229023919,10.376144063397634,-1.9559428343737155,11.534795398806784,10.040998421575164,1.4937969772316195,1.968275371214983,1.0721226733564355,0.8961526978585472,1.358121095185368,1.367348217532392,-0.0092271223470241,-0.3953371184176826,-0.4529705775183172,0.0576334591006346,2.3564283348193804,0.6200180945380734,1.736410240281307,0.5714285714285714,0.2666666666666666,0.1904761904761904,0.5555555555555556,0.2592592592592593,0.1851851851851852,0.3703703703703703,0.0,0.0,4.0
2016-02-02,West Brom,Swansea,1.0,1.0,D,0.0,0.0,D,17.0,18.0,7.0,4.0,12.0,13.0,7.0,7.0,0.0,0.0,0.0,0.0,2.63,3.1,3.1,Premier League,1516,1,,,1520.5029746348948,1441.1023113550978,1455.5029746348948,1441.1023113550978,79.40066327979707,1.0008134226647758,0.8148253974870292,0.1859880251777466,0.80223332137393,1.1736354693446525,-0.3714021479707224,11.67393317552092,8.59063469626566,3.0832984792552587,11.748768923101617,14.114576725457226,-2.3658078023556097,3.2029596857972087,3.887687180184349,-0.6847274943871398,3.907882030711228,3.3229199921881984,0.5849620385230296,6.035704538294277,3.88831819196173,2.1473863463325467,6.547724807799037,6.074972187977154,0.4727526198218834,9.097713577371117,12.066559696377464,-2.968846119006349,12.283629072556696,10.75390648453278,1.5297225880239154,1.2439181844594644,0.6375783106042572,0.6063398738552073,1.0061412735345492,1.363721834380084,-0.3575805608455347,-0.2431047617946886,0.1772470868827719,-0.4203518486774606,1.5771414635302277,0.811280317758208,0.7658611457720197,0.3802281368821293,0.3225806451612903,0.3225806451612903,0.3708133971291866,0.3145933014354067,0.3145933014354067,0.0562200956937799,0.0,0.0,1.0
2016-02-02,Sunderland,Man City,0.0,1.0,A,0.0,1.0,A,11.0,6.0,2.0,2.0,6.0,15.0,8.0,4.0,1.0,4.0,0.0,0.0,8.0,4.75,1.45,Premier League,1516,0,0.888437,0.638461,1484.1717933466218,1585.9014247734722,1419.1717933466218,1585.9014247734722,-101.72963142685036,1.1403179484041313,1.0395473994526268,0.1007705489515045,0.8223777056395367,1.358646155830393,-0.5362684501908563,12.344168710178046,17.515062503172448,-5.170893792994402,12.20425090396331,9.058921156660809,3.145329747302503,4.069709791210902,4.782761929232016,-0.7130521380211139,4.670657187273729,3.661473983857497,1.0091832034162325,5.750894053625469,7.095620359204314,-1.3447263055788443,3.873757483116586,2.8811446760333057,0.9926128070832808,6.04963167952617,12.26692817697231,-6.21729649744614,11.673121496207482,8.11774821730162,3.5553732789058614,0.7046249488917438,1.427141254543857,-0.7225163056521136,1.2483786362107,1.2452237262162398,0.0031549099944603,0.4356929995123874,-0.3875938550912304,0.8232868546036178,1.3400407551844034,1.0337224523939814,0.3063183027904219,0.125,0.2105263157894736,0.6896551724137931,0.1219296304492144,0.2053551670723611,0.6727152024784244,-0.55078557202921,0.0,0.0,5.0
2016-02-02,West Ham,Aston Villa,2.0,0.0,H,0.0,0.0,D,25.0,6.0,6.0,2.0,9.0,11.0,5.0,5.0,3.0,0.0,0.0,1.0,1.91,3.5,4.75,Premier League,1516,2,2.34619,0.107888,1626.9280963399783,1368.4674973903398,1561.9280963399783,1368.4674973903398,258.4605989496385,1.4286070323191558,0.5806560223125563,0.8479510100065994,0.779688034125156,1.4691578706118964,-0.6894698364867404,16.126659263913876,9.293535591773455,6.83312367214042,14.36546498243147,11.725706629331397,2.639758353100074,6.6484109384749015,3.6652838876226417,2.98312705085226,2.9651324052081955,3.9475619165138367,-0.9824295113056412,5.6547108831022985,5.222138409889835,0.4325724732124634,5.350114685286886,4.291170261299365,1.058944423987521,10.115645404207196,13.480332856664209,-3.364687452457014,11.848506341509443,7.909422323226147,3.939084018283298,1.4998499194951105,0.4975806098808119,1.0022693096142985,1.5185637556067575,1.275268509899974,0.2432952457067836,-0.0712428871759545,0.0830754124317442,-0.1543182996076988,1.8214681045142835,0.5889748716597498,1.2324932328545335,0.5235602094240838,0.2857142857142857,0.2105263157894736,0.5133945804060835,0.2801667567358913,0.2064386628580251,0.3069559175480584,0.0,1.0,2.0
2016-02-02,Norwich,Tottenham,0.0,3.0,A,0.0,2.0,A,10.0,17.0,2.0,6.0,8.0,9.0,6.0,8.0,2.0,2.0,0.0,0.0,4.5,3.75,1.85,Premier League,1516,0,0.929319,2.75469,1481.7061045721075,1618.043537710469,1416.7061045721075,1618.043537710469,-136.33743313836135,1.7809885894927493,1.801945230876772,-0.0209566413840225,1.3892868819876882,0.7985923696588619,0.5906945123288263,8.176123231062881,14.998830246909831,-6.822707015846952,11.116807210735328,10.791540707555408,0.32526650317992,2.7636285449619984,5.383942600302176,-2.620314055340178,4.01019488722455,3.0097169330813185,1.0004779541432316,3.607454472575513,5.977513418696583,-2.37005894612107,5.835536412157903,3.7812891109475713,2.0542473012103315,9.16753407936741,11.03278536030098,-1.8652512809335704,11.083453750567324,12.193242232081664,-1.1097884815143413,1.2295136724054978,1.1226783564349003,0.1068353159705972,1.3188680957381125,1.0202766785961597,0.2985914171419528,0.5514749170872514,0.6792668744418711,-0.1277919573546196,1.5699602869671914,2.208110184181028,-0.638149897213836,0.2222222222222222,0.2666666666666666,0.5405405405405405,0.2158693115519253,0.2590431738623104,0.5250875145857643,-0.3092182030338389,0.0,0.0,3.0
2016-02-03,Everton,Newcastle,3.0,0.0,H,1.0,0.0,H,18.0,7.0,7.0,3.0,8.0,15.0,3.0,3.0,1.0,2.0,0.0,1.0,1.65,4.2,5.5,Premier League,1516,2,2.48447,0.626239,1564.8254006724096,1433.0625790179552,1499.8254006724096,1433.0625790179552,131.76282165445446,1.6330970551023796,0.8220106499003137,0.8110864052020659,2.1681211711609327,1.985690826131061,0.1824303450298716,15.985449926723408,9.821657797764168,6.163792128959241,11.266223691747664,17.755135898322536,-6.48891220657487,3.4958825309350643,3.3050845093311785,0.1907980216038858,4.726523810857418,5.715998561730884,-0.989474750873466,8.144308759271876,4.827470427635055,3.316838331636821,2.919090960861468,7.975113712060934,-5.056022751199466,6.754078846743097,12.377096662769254,-5.623017816026158,11.783687980199977,9.198676461529647,2.585011518670326,1.624357749942669,1.0771059541239818,0.5472517958186871,1.416718322490573,1.849230907094217,-0.4325125846036439,0.0087393051597109,-0.2550953042236679,0.2638346093833789,0.4166195721508375,0.6342667807193486,-0.2176472085685111,0.6060606060606061,0.238095238095238,0.1818181818181818,0.5907172995780591,0.2320675105485232,0.1772151898734177,0.4135021097046413,1.0,0.0,1.0
2016-02-03,Watford,Chelsea,0.0,0.0,D,0.0,0.0,D,12.0,12.0,3.0,4.0,10.0,13.0,7.0,7.0,2.0,1.0,0.0,0.0,4.33,3.5,1.95,Premier League,1516,1,0.531415,1.13694,1565.6382121921465,1497.010179593791,1500.6382121921465,1497.010179593791,68.62803259835528,1.7945044862221455,1.0398730587797609,0.7546314274423847,0.969268364610205,0.3778041221401232,0.5914642424700818,10.59826250088237,9.625959411076916,0.9723030898054555,10.878538696286018,9.004620786967868,1.8739179093181504,4.1504804105277495,3.980724813161304,0.1697555973664459,2.9440601003025697,3.061187065092447,-0.1171269647898771,4.460675805990109,6.078364531628536,-1.617688725638427,4.97618508358908,4.027475250719271,0.9487098328698088,8.832833011641123,10.666246442940272,-1.8334134312991492,10.733338585479595,13.77591024696686,-3.042571661487262,1.742562149240984,1.403210598837438,0.339351550403546,0.6407877213407251,0.9489118069249992,-0.3081240855842742,0.0519423369811618,-0.3633375400576772,0.4152798770388391,1.7581518114799075,1.6696570798320185,0.088494731647889,0.23094688221709,0.2857142857142857,0.5128205128205129,0.224333163508472,0.2775321708547668,0.498134665636761,-0.273801502128289,0.0,1.0,4.0
2016-02-06,Tottenham,Watford,1.0,0.0,H,0.0,0.0,D,26.0,3.0,9.0,0.0,12.0,9.0,15.0,1.0,0.0,1.0,0.0,0.0,1.5,4.33,8.0,Premier League,1516,2,2.00475,0.149839,1696.941158889341,1500.6382121921465,1631.941158889341,1500.6382121921465,196.3029466971948,1.5316693468944975,1.1383804752270472,0.3932888716674505,0.8168712453963145,1.4559198610226336,-0.6390486156263191,17.871882391674127,10.673301248338344,7.198581143335783,7.920796399405748,14.141605803371244,-6.2208094039654975,7.390457304277399,3.426912016876216,3.963545287401184,2.462162463484961,3.94524073287762,-1.4830782693926587,9.14988434626022,3.980179924202355,5.169704422057864,4.210674291942293,8.552342332290959,-4.341668040348666,10.255274150282968,11.318098766452191,-1.0628246161692232,12.09587976474706,7.489350641977066,4.6065291227699925,1.5324890770785946,1.1857721459330373,0.3467169311455573,0.7649238284458757,1.4597681793381672,-0.6948443508922915,-0.0008197301840966,-0.0473916707059901,0.0465719405218935,1.3439437410251038,1.3286853886912222,0.0152583523338816,0.6666666666666666,0.23094688221709,0.125,0.6519243436529595,0.2258398419121106,0.1222358144349299,0.5296885292180296,1.0,0.0,3.0
2016-02-06,Swansea,Crystal Palace,1.0,1.0,D,1.0,0.0,H,19.0,12.0,3.0,2.0,11.0,14.0,9.0,5.0,1.0,2.0,0.0,0.0,2.25,3.3,3.6,Premier League,1516,1,1.32136,1.01465,1506.1023113550978,1449.0368921549,1441.1023113550978,1449.0368921549,57.065419200197766,0.7705522898746,0.6036334162362694,0.1669188736383305,1.4270024002405193,1.3820004199786704,0.0450019802618488,11.647303347211144,10.318878031756814,1.3284253154543304,11.13540137219307,17.114492173163523,-5.979090800970454,2.557403498168616,2.4279448143132454,0.1294586838553701,3.4270166234588944,4.036697117457797,-0.6096804939989022,4.97333040047852,4.829527184243085,0.143803216235435,6.598769269427002,8.544756434975046,-1.9459871655480436,7.100555874076171,11.098078518897598,-3.9975226448214265,12.808282438456231,9.27487620266102,3.5334062357952103,0.9676249425403408,1.0575370205516723,-0.0899120780113313,1.3314040539262066,1.4409668721226132,-0.1095628181964065,-0.1970726526657409,-0.4539036043154028,0.2568309516496619,1.391896510885768,0.9979432790391244,0.3939532318466436,0.4444444444444444,0.303030303030303,0.2777777777777778,0.4334975369458128,0.2955665024630542,0.270935960591133,0.1625615763546797,0.0,1.0,0.0
2016-02-06,Stoke,Everton,0.0,3.0,A,0.0,3.0,A,11.0,14.0,3.0,6.0,11.0,8.0,6.0,4.0,1.0,0.0,0.0,0.0,2.7,3.4,2.8,Premier League,1516,0,0.693548,3.05913,1554.7328631367382,1513.975570155268,1489.7328631367382,1513.975570155268,40.75729298147007,1.617856501518886,1.5429278642916635,0.0749286372272224,0.5989586016303436,1.4531127773356178,-0.8541541757052742,15.140548578537778,12.04900237294849,3.091546205589289,9.12678171720718,15.020064169883687,-5.893282452676507,4.528224915025494,4.267879666396995,0.2603452486284991,3.4925249152011038,5.118095393399658,-1.6255704781985547,4.478543469325475,4.897709224349155,-0.4191657550236805,5.806628397286003,6.882441246514266,-1.0758128492282628,10.165781349169633,6.842094880449773,3.323686468719858,10.896482584129757,9.853569007978848,1.0429135761509087,1.5148332407171992,1.3218341906616615,0.1929990500555374,0.8763959183207038,1.7250647286354557,-0.8486688103147518,0.1030232608016864,0.2210936736300017,-0.1180704128283152,2.042896544462297,1.36675546866326,0.6761410757990369,0.3703703703703703,0.2941176470588235,0.3571428571428571,0.3625285605483625,0.2878903274942879,0.3495811119573496,0.0129474485910129,1.0,0.0,7.0
2016-02-06,Southampton,West Ham,1.0,0.0,H,1.0,0.0,H,8.0,18.0,2.0,2.0,17.0,10.0,4.0,5.0,1.0,2.0,1.0,0.0,1.73,3.8,5.5,Premier League,1516,2,1.06493,0.970583,1605.615185402247,1568.4054911379149,1540.615185402247,1568.4054911379149,37.20969426433248,2.040231551163914,0.9540391441715196,1.0861924069923945,0.5983329863134722,0.8449385988631055,-0.2466056125496333,14.598904215399369,9.670464305557484,4.928439909841883,8.354011192833159,18.7620876155132,-10.408076422680043,5.239523752910834,3.075984341844505,2.163539411066329,2.519921346944397,5.279074591125136,-2.759153244180739,5.154052842698595,5.16710657141944,-0.0130537287208447,3.754520517176121,6.231266567573108,-2.476746050396988,10.444303633921294,8.5748023337657,1.8695013001555945,9.749431850754585,9.558850836008263,0.1905810147463214,1.856668069324651,0.8975144450163116,0.9591536243083392,0.7713313981292504,1.427351817922888,-0.6560204197936375,0.183563481839263,0.0565246991552079,0.1270387826840551,2.0277694107214983,1.165349385359609,0.8624200253618892,0.5780346820809249,0.2631578947368421,0.1818181818181818,0.5650328476033415,0.2572386385141528,0.1777285138825056,0.3873043337208359,0.0,0.0,3.0
2016-02-06,Man City,Leicester,1.0,3.0,A,0.0,1.0,A,22.0,14.0,4.0,7.0,9.0,15.0,11.0,4.0,2.0,2.0,0.0,0.0,1.62,4.2,6.0,Premier League,1516,0,1.70719,2.50168,1658.8342314933902,1627.819371941155,1593.8342314933902,1627.819371941155,31.014859552235293,2.542877445153882,1.5916122397243555,0.9512652054295264,0.617762954693464,0.8119377666785411,-0.1941748119850771,17.152830521901667,10.878632589155654,6.274197932746013,10.603967605082572,16.606923883958377,-6.002956278875805,6.289597472304208,3.9309977391191766,2.3585997331850312,4.671217965396476,4.223198318686674,0.4480196467098016,6.539872582854789,5.60457758287715,0.9352949999776392,4.2385980560958,7.624999275423555,-3.3864012193277557,10.221780785349528,13.024277023279978,-2.80249623793045,11.02826443573665,9.274788789502669,1.7534756462339836,1.991317257061744,1.5282655364083848,0.4630517206533588,0.8718198509427701,1.2446800766083106,-0.3728602256655404,0.5515601880921386,0.0633467033159707,0.4882134847761679,2.549187711738758,2.02038348802668,0.5288042237120782,0.6172839506172839,0.238095238095238,0.1666666666666666,0.6039689387402933,0.2329594477998274,0.1630716134598792,0.4408973252804141,0.0,1.0,0.0
2016-02-06,Liverpool,Sunderland,2.0,2.0,D,0.0,0.0,D,16.0,7.0,5.0,2.0,4.0,12.0,7.0,2.0,1.0,1.0,0.0,0.0,1.44,4.75,8.5,Premier League,1516,1,1.57712,0.491843,1560.5414133958934,1411.2389866267038,1495.5414133958934,1411.2389866267038,149.30242676918965,1.4415694089114135,1.5875759511484735,-0.14600654223706,1.1651478185528688,3.1402560665931363,-1.9751082480402675,21.390699912169865,9.10531611161522,12.285383800554644,7.756040131047915,17.243424276743696,-9.48738414569578,4.918199686635909,3.4218868544529983,1.4963128321829102,2.101799244925908,7.6459042580212495,-5.544105013095342,6.788425655500144,2.7986024700225336,3.9898231854776105,4.712866169010281,5.6961494394032615,-0.98328327039298,9.220449398181229,11.954336535857983,-2.7338871376767564,9.584089521034162,9.156264156042267,0.427825364991893,1.627348565205446,1.38978105914786,0.2375675060575859,0.8117510889545125,2.351178963070489,-1.5394278741159766,-0.1857791562940324,0.1977948920006133,-0.3835740482946458,1.6372394722153345,0.5742657318205586,1.062973740394776,0.6944444444444444,0.2105263157894736,0.1176470588235294,0.6790850222857623,0.2058699857034732,0.1150449920107644,0.5640400302749978,1.0,0.0,1.0
2016-02-06,Aston Villa,Norwich,2.0,0.0,H,1.0,0.0,H,10.0,12.0,3.0,4.0,10.0,11.0,2.0,11.0,0.0,2.0,0.0,0.0,2.45,3.2,3.3,Premier League,1516,2,0.918291,1.1413,1426.9901025924032,1402.8084833932355,1361.9901025924032,1402.8084833932355,24.18161919916747,1.0188601353433513,0.6184738911106824,0.4003862442326689,1.3596947656175118,2.3823195506019896,-1.0226247849844778,14.908662468051588,7.700110347563791,7.208552120487797,10.296678606525877,13.659304386302802,-3.362625779776925,4.936336253294935,2.6457877716933527,2.2905484816015824,3.868940475793644,6.139333960163016,-2.270393484369372,7.354386280544179,2.223108626268376,5.131277654275803,4.863352102550496,7.046450881103775,-2.183098778553279,11.56721203358678,10.937505503203337,0.6297065303834462,11.053375363439551,6.383791771167166,4.669583592272385,1.095807289792734,0.4269831872700923,0.6688241025226417,1.2940561718821495,1.8395297164696176,-0.5454735445874683,-0.0769471544493829,0.19149070384059,-0.268437858289973,1.0218823365425187,0.6263049520374124,0.3955773845051062,0.4081632653061224,0.3125,0.303030303030303,0.39871625448367,0.3052671323390598,0.2960166131772702,0.1026996413063998,0.0,0.0,2.0
2016-02-06,Newcastle,West Brom,1.0,0.0,H,1.0,0.0,H,19.0,7.0,7.0,0.0,12.0,12.0,8.0,4.0,0.0,3.0,0.0,0.0,2.15,3.4,3.8,Premier League,1516,2,2.41057,0.472556,1483.912409535097,1455.5029746348948,1418.912409535097,1455.5029746348948,28.40943490020186,1.628383993493302,1.0037369086239472,0.6246470848693548,1.1906594257628489,1.8015676116459451,-0.6109081858830967,12.426114822191169,8.342174536622071,4.083940285569096,12.326399114148971,14.952124865102547,-2.625725750953574,4.473903360258073,2.776687519019445,1.6972158412386276,4.452362691738715,4.571708192580582,-0.1193455008418666,2.8188876011265167,4.54084020155268,-1.721952600426163,5.430524843206251,3.38414230926156,2.0463825339446906,10.0633895774948,11.579909526457216,-1.5165199489624168,10.473383535751973,11.025067715340157,-0.5516841795881842,1.4016287383172177,0.6741905646297826,0.7274381736874351,1.2858997482844263,1.5147134506319144,-0.2288137023474878,0.2267552551760843,0.3295463439941645,-0.1027910888180801,1.6329246404609878,0.6044758695628627,1.0284487708981251,0.4651162790697674,0.2941176470588235,0.2631578947368421,0.4549295774647887,0.2876760563380282,0.2573943661971831,0.1975352112676056,0.0,0.0,1.0
2016-02-07,Bournemouth,Arsenal,0.0,2.0,A,0.0,2.0,A,17.0,10.0,4.0,5.0,6.0,8.0,7.0,3.0,0.0,1.0,0.0,0.0,3.8,3.5,2.1,Premier League,1516,0,0.584316,1.13957,1531.6608309579913,1580.787350833058,1466.6608309579913,1580.787350833058,-49.126519875066606,1.819721048441274,1.165218659405184,0.6545023890360899,1.3551156185733524,1.6143706649280276,-0.2592550463546752,13.423821960353298,9.605074459498194,3.8187475008551033,9.80374900621308,15.521137373479826,-5.717388367266745,6.287898532670058,3.720979801471022,2.566918731199036,3.709925472647059,4.238862497679214,-0.5289370250321555,6.5294758683152025,4.68880132254678,1.8406745457684224,6.033825084186155,5.287811126712683,0.7460139574734725,9.008812500841534,7.6623010696230835,1.3465114312184507,9.649218716418329,10.365936077622909,-0.7167173612045818,1.3846941993475457,1.2692062089541627,0.1154879903933829,0.9469881667844128,1.481462609184029,-0.5344744423996163,0.4350268490937283,-0.1039875495489789,0.5390143986427073,1.6194315693159964,1.1515617996397711,0.4678697696762253,0.2631578947368421,0.2857142857142857,0.4761904761904761,0.2567237163814181,0.2787286063569682,0.4645476772616137,-0.2078239608801956,0.0,0.0,2.0
2016-02-07,Chelsea,Man United,1.0,1.0,D,0.0,0.0,D,16.0,17.0,5.0,7.0,6.0,9.0,10.0,11.0,0.0,3.0,0.0,0.0,2.15,3.3,3.9,Premier League,1516,1,1.61554,0.780475,1562.010179593791,1552.4459805787335,1497.010179593791,1552.4459805787335,9.564199015057511,1.981455334550899,1.171457675794086,0.809997658756813,1.8120834948785596,1.644993369259956,0.1670901256186032,15.9003345675968,10.058849186529654,5.841485381067146,12.251867326583952,12.99744076340038,-0.7455734368164286,4.684256896315652,3.5231419313069643,1.161114965008688,4.287436760592995,4.285956155379845,0.0014806052131506,6.897107599341514,6.761106350765083,0.1360012485764317,4.263635084036741,3.4888575241829543,0.7747775598537867,10.589209579835396,12.821682505337645,-2.2324729255022486,10.809725001554948,9.393811395054971,1.415913606499977,2.087879013504385,1.4449712452347525,0.6429077682696329,1.3083173852564405,1.1974169465508089,0.1109004387056316,-0.1064236789534861,-0.2735135694406664,0.1670898904871803,1.175206019494882,1.001780152932223,0.1734258665626591,0.4651162790697674,0.303030303030303,0.2564102564102564,0.4539682539682539,0.2957671957671957,0.2502645502645503,0.2037037037037036,0.0,1.0,0.0
2016-02-13,Crystal Palace,Watford,1.0,2.0,A,1.0,1.0,D,14.0,10.0,7.0,3.0,11.0,16.0,8.0,5.0,0.0,2.0,0.0,0.0,2.25,3.3,3.6,Premier League,1516,0,0.983946,1.99728,1514.0368921549,1495.2225890510024,1449.0368921549,1495.2225890510024,18.8143031038976,0.6089751994603777,0.5782188206211818,0.0307563788391959,1.5951590037839891,1.211302269343294,0.3838567344406953,10.95007679670285,8.711989990400042,2.2380868063028085,12.230853595527872,16.350503399994107,-4.119649804466235,3.3872069375238283,2.306588707664485,1.0806182298593434,4.931616409500851,4.314368901849271,0.6172475076515802,5.53359375740222,2.330566563368049,3.2030271940341706,5.764366337023333,9.16755594724371,-3.4031896102203767,11.13256855148462,10.849060987160652,0.283507564323969,14.357010211873655,8.40996928295355,5.9470409289201065,0.9484979660281272,0.9473025088770765,0.0011954571510508,1.3023860460706338,1.5091745236408536,-0.2067884775702198,-0.3395227665677494,-0.3690836882558945,0.0295609216881451,0.7964949516069773,0.7685237340853572,0.02797121752162,0.4444444444444444,0.303030303030303,0.2777777777777778,0.4334975369458128,0.2955665024630542,0.270935960591133,0.1625615763546797,1.0,0.0,1.0
2016-02-13,Bournemouth,Stoke,1.0,3.0,A,0.0,1.0,A,11.0,11.0,2.0,6.0,7.0,18.0,9.0,2.0,4.0,2.0,0.0,0.0,2.05,3.4,4.1,Premier League,1516,0,1.19427,0.927348,1516.5520579562756,1464.9620286172792,1451.5520579562756,1464.9620286172792,51.59002933899637,1.207882612277088,1.010433737799969,0.197448874477119,1.14628268633053,2.14574330375041,-0.99946061741988,13.131963193201717,8.731584941342465,4.400378251859252,9.544105178651192,16.24950351908729,-6.705398340436098,5.091523665900403,2.647558700836583,2.44396496506382,3.4820384546595866,5.280596311039176,-1.7985578563795892,5.96541594187877,4.893016872008678,1.0723990698700918,5.622510581615393,6.02815061094953,-0.4056400293341369,9.04976550917961,12.660336974136536,-3.6105714649569274,9.990668237925371,9.171241859903017,0.8194263780223565,1.1629683157476458,1.0197622250726135,0.1432060906750323,1.0202745443041756,1.7890301349622308,-0.7687555906580552,0.0449142965294421,-0.0093284872726445,0.0542427838020866,1.4154854239279344,0.8170071084525276,0.5984783154754069,0.4878048780487805,0.2941176470588235,0.2439024390243902,0.4755244755244755,0.2867132867132867,0.2377622377622377,0.2377622377622377,0.0,0.0,3.0
2016-02-13,Chelsea,Newcastle,5.0,1.0,H,3.0,0.0,H,15.0,10.0,5.0,4.0,16.0,14.0,8.0,3.0,0.0,1.0,1.0,0.0,1.44,4.75,8.0,Premier League,1516,2,2.0858,0.430664,1562.010179593791,1429.0979337240342,1497.010179593791,1429.0979337240342,132.91224586975682,2.1884481319613966,0.6219332541807423,1.5665148777806543,1.793523179945788,1.5861475028957073,0.2073756770500807,15.623992081688874,9.82095306835475,5.803039013334123,12.359949480400736,17.557024935323046,-5.197075454922311,4.586096490375754,3.504859878161,1.081236612214754,4.5811220637374905,5.51678046631927,-0.9356584025817796,6.889640852960447,4.4270136093061625,2.4626272436542846,5.542097896634887,7.17572512038692,-1.6336272237520326,9.94262570931107,12.775741319759645,-2.833115610448573,9.795467151812218,9.399404282957796,0.3960628688544236,2.1069885180014984,1.0440181321807056,1.0629703858207928,1.1924548337415382,2.010640599697848,-0.8181857659563092,0.0814596139598979,-0.4220848779999634,0.5035444919598613,1.38219881690538,0.6342667807193486,0.7479320361860314,0.6944444444444444,0.2105263157894736,0.125,0.674237047551455,0.2044002838892831,0.1213626685592619,0.552874378992193,0.0,1.0,4.0
